,APDTop1,APDTop2,APDBot1,APDBot2,Coincidence,APD_DAC1,APD_DAC2,T1,T2,T3,T4,T5,Laser_DAC,LCPR_cap_pf,LCPR_ref_i,LCPR_1,LCPR_2,LEPD_total,LEPD_dX,LEPD_dY,index
1480,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1481,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1482,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1483,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1484,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1485,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1486,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1487,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1488,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1489,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1490,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1491,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1492,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1493,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1494,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1495,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1496,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1497,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1498,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1499,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1500,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1501,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1502,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1503,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1504,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1505,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1506,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1507,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1508,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1509,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1510,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1511,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1512,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1513,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1514,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1515,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1516,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1517,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1518,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1519,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1520,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1521,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1522,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1523,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1524,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1525,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1526,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1527,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1528,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1529,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1530,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1531,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1532,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1533,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1534,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1535,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1536,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1537,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1538,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1539,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1540,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1541,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1542,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1543,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1544,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1545,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1546,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1547,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1548,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1549,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1550,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1551,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1552,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1553,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1554,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1555,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1556,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1557,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1558,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1559,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1560,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1561,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1562,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1563,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1564,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1565,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1566,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1567,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1568,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1569,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1570,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1571,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1572,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1573,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1574,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1575,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1576,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1577,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1578,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1579,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1580,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1581,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1582,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1583,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1584,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1585,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1586,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1587,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1588,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1589,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1590,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1591,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1592,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1593,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1594,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1595,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1596,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1597,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1598,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1599,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1600,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1601,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1602,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1603,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1604,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1605,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1606,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1607,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1608,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1609,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1610,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1611,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1612,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1613,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1614,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1615,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1616,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1617,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1618,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1619,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1620,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1621,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1622,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1623,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1624,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1625,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1626,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1627,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1628,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1629,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1630,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1631,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1632,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1633,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1634,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1635,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1636,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1637,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1638,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1639,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1640,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1641,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1642,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1643,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1644,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1645,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1646,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1647,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1648,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1649,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1650,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1651,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1652,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1653,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1654,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1655,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1656,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1657,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1658,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1659,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1660,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1661,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1662,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1663,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1664,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1665,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1666,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1667,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1668,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1669,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1670,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1671,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1672,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1673,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1674,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1675,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1676,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1677,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1678,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1679,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1680,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1681,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1682,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1683,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1684,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1685,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1686,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1687,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1688,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1689,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1690,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1691,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1692,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1693,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1694,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
1695,1048575,1048575,1048575,1048575,65535,4095,4095,255,255,255,255,255,4095,4095,3,65535,65535,1023,2047,2047,65535
